,name,in_out,energy
134,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000086660.jpg,0,"tensor([[24.2139]], device='cuda:0')"
135,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000087425.jpg,0,"tensor([[51.5009]], device='cuda:0')"
136,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000088197.jpg,0,"tensor([[16.6359]], device='cuda:0')"
137,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000089192.jpg,0,"tensor([[31.8987]], device='cuda:0')"
138,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000089819.jpg,0,"tensor([[35.3713]], device='cuda:0')"
139,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000090570.jpg,0,"tensor([[29.4329]], device='cuda:0')"
140,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000090812.jpg,0,"tensor([[21.7761]], device='cuda:0')"
141,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000092187.jpg,0,"tensor([[33.9188]], device='cuda:0')"
142,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000092243.jpg,0,"tensor([[21.6516]], device='cuda:0')"
143,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000094141.jpg,0,"tensor([[22.4248]], device='cuda:0')"
144,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000094289.jpg,0,"tensor([[22.5420]], device='cuda:0')"
145,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000096171.jpg,0,"tensor([[30.1860]], device='cuda:0')"
146,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000096361.jpg,0,"tensor([[33.4473]], device='cuda:0')"
147,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000096741.jpg,0,"tensor([[37.0951]], device='cuda:0')"
148,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000096900.jpg,0,"tensor([[21.2538]], device='cuda:0')"
149,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000096991.jpg,0,"tensor([[4.5257]], device='cuda:0')"
150,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000099467.jpg,0,"tensor([[43.9394]], device='cuda:0')"
151,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000099595.jpg,0,"tensor([[30.0044]], device='cuda:0')"
152,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000101793.jpg,0,"tensor([[28.8114]], device='cuda:0')"
153,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000104016.jpg,0,"tensor([[51.6367]], device='cuda:0')"
154,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000106285.jpg,0,"tensor([[17.8305]], device='cuda:0')"
155,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000106914.jpg,0,"tensor([[23.7255]], device='cuda:0')"
156,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000107205.jpg,0,"tensor([[7.3616]], device='cuda:0')"
157,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000107322.jpg,0,"tensor([[19.8116]], device='cuda:0')"
158,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000108116.jpg,0,"tensor([[31.4132]], device='cuda:0')"
159,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000108843.jpg,0,"tensor([[46.9680]], device='cuda:0')"
160,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000110791.jpg,0,"tensor([[42.1780]], device='cuda:0')"
161,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000111771.jpg,0,"tensor([[21.2328]], device='cuda:0')"
162,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000115136.jpg,0,"tensor([[35.2053]], device='cuda:0')"
163,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000115449.jpg,0,"tensor([[19.1495]], device='cuda:0')"
164,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000115868.jpg,0,"tensor([[43.4934]], device='cuda:0')"
165,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000116024.jpg,0,"tensor([[34.8480]], device='cuda:0')"
166,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000117332.jpg,0,"tensor([[38.8426]], device='cuda:0')"
167,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000119221.jpg,0,"tensor([[51.6543]], device='cuda:0')"
168,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000123328.jpg,0,"tensor([[36.2732]], device='cuda:0')"
169,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000124271.jpg,0,"tensor([[46.4859]], device='cuda:0')"
170,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000124322.jpg,0,"tensor([[39.8104]], device='cuda:0')"
171,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000124433.jpg,0,"tensor([[26.4757]], device='cuda:0')"
172,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000124473.jpg,0,"tensor([[37.1958]], device='cuda:0')"
173,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000124638.jpg,0,"tensor([[66.4353]], device='cuda:0')"
174,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000124984.jpg,0,"tensor([[60.4955]], device='cuda:0')"
175,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000125155.jpg,0,"tensor([[39.9859]], device='cuda:0')"
176,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000125600.jpg,0,"tensor([[48.1122]], device='cuda:0')"
177,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000125790.jpg,0,"tensor([[50.3118]], device='cuda:0')"
178,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000126371.jpg,0,"tensor([[36.7595]], device='cuda:0')"
179,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000127041.jpg,0,"tensor([[26.0644]], device='cuda:0')"
180,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000127559.jpg,0,"tensor([[37.0016]], device='cuda:0')"
181,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000127846.jpg,0,"tensor([[30.6259]], device='cuda:0')"
182,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000128211.jpg,0,"tensor([[28.5412]], device='cuda:0')"
183,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000128841.jpg,0,"tensor([[24.3215]], device='cuda:0')"
184,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000129017.jpg,0,"tensor([[25.1923]], device='cuda:0')"
185,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Apis mellifera/00000129904.jpg,0,"tensor([[36.4471]], device='cuda:0')"
186,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Argyrotaenia velutinana/00000000547.jpg,0,"tensor([[33.0483]], device='cuda:0')"
187,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Asphaera lustrans/00000000042.jpg,0,"tensor([[32.0682]], device='cuda:0')"
188,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Asphaera lustrans/00000000867.jpg,0,"tensor([[16.7791]], device='cuda:0')"
189,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Boisea trivittata/00000000343.jpg,0,"tensor([[27.0868]], device='cuda:0')"
190,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Boisea trivittata/00000000651.jpg,0,"tensor([[91.9985]], device='cuda:0')"
191,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Boisea trivittata/00000001152.jpg,0,"tensor([[21.2932]], device='cuda:0')"
192,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Boisea trivittata/00000003779.jpg,0,"tensor([[54.7149]], device='cuda:0')"
193,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Boisea trivittata/00000005327.jpg,0,"tensor([[53.6193]], device='cuda:0')"
194,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Boisea trivittata/00000006652.jpg,0,"tensor([[33.7196]], device='cuda:0')"
195,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Boisea trivittata/00000006714.jpg,0,"tensor([[21.8323]], device='cuda:0')"
196,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000002056.jpg,0,"tensor([[26.0606]], device='cuda:0')"
197,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000003213.jpg,0,"tensor([[25.2952]], device='cuda:0')"
198,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000003795.jpg,0,"tensor([[20.4925]], device='cuda:0')"
199,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000004653.jpg,0,"tensor([[26.4147]], device='cuda:0')"
200,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000004946.jpg,0,"tensor([[14.6865]], device='cuda:0')"
201,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000006460.jpg,0,"tensor([[15.4673]], device='cuda:0')"
202,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000008508.jpg,0,"tensor([[19.5817]], device='cuda:0')"
203,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000009155.jpg,0,"tensor([[29.3225]], device='cuda:0')"
204,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000009444.jpg,0,"tensor([[31.7900]], device='cuda:0')"
205,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000010290.jpg,0,"tensor([[18.7867]], device='cuda:0')"
206,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000011042.jpg,0,"tensor([[27.1177]], device='cuda:0')"
207,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000011664.jpg,0,"tensor([[13.2348]], device='cuda:0')"
208,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000012463.jpg,0,"tensor([[9.9227]], device='cuda:0')"
209,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000012765.jpg,0,"tensor([[22.1337]], device='cuda:0')"
210,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000013867.jpg,0,"tensor([[30.9547]], device='cuda:0')"
211,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000016378.jpg,0,"tensor([[21.3890]], device='cuda:0')"
212,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000018963.jpg,0,"tensor([[15.4011]], device='cuda:0')"
213,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000019420.jpg,0,"tensor([[23.4836]], device='cuda:0')"
214,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000021160.jpg,0,"tensor([[16.8189]], device='cuda:0')"
215,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000023581.jpg,0,"tensor([[15.1743]], device='cuda:0')"
216,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000024808.jpg,0,"tensor([[19.4819]], device='cuda:0')"
217,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000025454.jpg,0,"tensor([[9.6443]], device='cuda:0')"
218,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000025873.jpg,0,"tensor([[18.3185]], device='cuda:0')"
219,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000026014.jpg,0,"tensor([[22.2131]], device='cuda:0')"
220,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000026129.jpg,0,"tensor([[11.1397]], device='cuda:0')"
221,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000027752.jpg,0,"tensor([[19.9857]], device='cuda:0')"
222,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000027873.jpg,0,"tensor([[23.6253]], device='cuda:0')"
223,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000031558.jpg,0,"tensor([[25.8682]], device='cuda:0')"
224,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000031971.jpg,0,"tensor([[27.2054]], device='cuda:0')"
225,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus griseocollis/00000032098.jpg,0,"tensor([[20.3362]], device='cuda:0')"
226,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000001196.jpg,0,"tensor([[24.2283]], device='cuda:0')"
227,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000001416.jpg,0,"tensor([[27.7714]], device='cuda:0')"
228,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000001632.jpg,0,"tensor([[20.5546]], device='cuda:0')"
229,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000001690.jpg,0,"tensor([[32.8170]], device='cuda:0')"
230,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000002816.jpg,0,"tensor([[10.8841]], device='cuda:0')"
231,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000003286.jpg,0,"tensor([[23.1727]], device='cuda:0')"
232,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000004619.jpg,0,"tensor([[18.3506]], device='cuda:0')"
233,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000005932.jpg,0,"tensor([[20.8918]], device='cuda:0')"
234,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000007160.jpg,0,"tensor([[20.4708]], device='cuda:0')"
235,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000008497.jpg,0,"tensor([[47.6680]], device='cuda:0')"
236,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000009359.jpg,0,"tensor([[30.1605]], device='cuda:0')"
237,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000011292.jpg,0,"tensor([[26.3269]], device='cuda:0')"
238,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000012598.jpg,0,"tensor([[28.6620]], device='cuda:0')"
239,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000013277.jpg,0,"tensor([[21.6662]], device='cuda:0')"
240,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000015345.jpg,0,"tensor([[16.6630]], device='cuda:0')"
241,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000015784.jpg,0,"tensor([[18.3960]], device='cuda:0')"
242,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000016944.jpg,0,"tensor([[19.2455]], device='cuda:0')"
243,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000017803.jpg,0,"tensor([[16.4636]], device='cuda:0')"
244,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000017961.jpg,0,"tensor([[11.2063]], device='cuda:0')"
245,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000018616.jpg,0,"tensor([[22.7978]], device='cuda:0')"
246,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000019012.jpg,0,"tensor([[14.3403]], device='cuda:0')"
247,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000019045.jpg,0,"tensor([[14.2931]], device='cuda:0')"
248,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000021032.jpg,0,"tensor([[22.3818]], device='cuda:0')"
249,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000022363.jpg,0,"tensor([[31.2817]], device='cuda:0')"
250,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000023355.jpg,0,"tensor([[17.8596]], device='cuda:0')"
251,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000025083.jpg,0,"tensor([[18.1307]], device='cuda:0')"
252,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000025940.jpg,0,"tensor([[45.1763]], device='cuda:0')"
253,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000027546.jpg,0,"tensor([[13.8347]], device='cuda:0')"
254,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000027916.jpg,0,"tensor([[16.8881]], device='cuda:0')"
255,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000028569.jpg,0,"tensor([[15.6541]], device='cuda:0')"
256,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000029607.jpg,0,"tensor([[11.8248]], device='cuda:0')"
257,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000030132.jpg,0,"tensor([[24.6753]], device='cuda:0')"
258,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/in-distribution/iNat_ISU142/OOD_valid50/Bombus impatiens/00000033959.jpg,0,"tensor([[18.5091]], device='cuda:0')"
